Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
GDP per capita (current US$),NY.GDP.PCAP.CD,Guinea-Bissau,GNB,642.625615352181
GDP per capita (current US$),NY.GDP.PCAP.CD,Guyana,GUY,4030.80232062103
GDP per capita (current US$),NY.GDP.PCAP.CD,Haiti,HTI,830.114811747702
GDP per capita (current US$),NY.GDP.PCAP.CD,Honduras,HND,2242.71191194694
GDP per capita (current US$),NY.GDP.PCAP.CD,"Hong Kong SAR, China",HKG,40247.3669145832
GDP per capita (current US$),NY.GDP.PCAP.CD,Hungary,HUN,14117.9766762093
GDP per capita (current US$),NY.GDP.PCAP.CD,Iceland,ISL,52473.1135645153
GDP per capita (current US$),NY.GDP.PCAP.CD,India,IND,1573.11808897519
GDP per capita (current US$),NY.GDP.PCAP.CD,Indonesia,IDN,3491.59588685069
GDP per capita (current US$),NY.GDP.PCAP.CD,"Iran, Islamic Rep.",IRN,5424.30997419193
GDP per capita (current US$),NY.GDP.PCAP.CD,Iraq,IRQ,6703.07473722928
GDP per capita (current US$),NY.GDP.PCAP.CD,Ireland,IRL,55503.3262278936
GDP per capita (current US$),NY.GDP.PCAP.CD,Isle of Man,IMN,89941.6442851908
GDP per capita (current US$),NY.GDP.PCAP.CD,Israel,ISR,37582.8462414114
GDP per capita (current US$),NY.GDP.PCAP.CD,Italy,ITA,35396.6651676845
GDP per capita (current US$),NY.GDP.PCAP.CD,Jamaica,JAM,4855.74378888037
GDP per capita (current US$),NY.GDP.PCAP.CD,Japan,JPN,38096.2115051033
GDP per capita (current US$),NY.GDP.PCAP.CD,Jordan,JOR,4066.94077543088
GDP per capita (current US$),NY.GDP.PCAP.CD,Kazakhstan,KAZ,12806.5651078094
GDP per capita (current US$),NY.GDP.PCAP.CD,Kenya,KEN,1335.06458006543
GDP per capita (current US$),NY.GDP.PCAP.CD,Kiribati,KIR,1684.50427437246
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Dem. People’s Rep.",PRK,..
GDP per capita (current US$),NY.GDP.PCAP.CD,"Korea, Rep.",KOR,27811.36638377
GDP per capita (current US$),NY.GDP.PCAP.CD,Kosovo,XKX,4054.72133937609
GDP per capita (current US$),NY.GDP.PCAP.CD,Kuwait,KWT,42996.4081162021
GDP per capita (current US$),NY.GDP.PCAP.CD,Kyrgyz Republic,KGZ,1279.76978265986
GDP per capita (current US$),NY.GDP.PCAP.CD,Lao PDR,LAO,2017.56334381982
GDP per capita (current US$),NY.GDP.PCAP.CD,Latvia,LVA,15725.0137425111
GDP per capita (current US$),NY.GDP.PCAP.CD,Lebanon,LBN,8161.46140030361
GDP per capita (current US$),NY.GDP.PCAP.CD,Lesotho,LSO,1174.83921426715
GDP per capita (current US$),NY.GDP.PCAP.CD,Liberia,LBR,458.465173386609
GDP per capita (current US$),NY.GDP.PCAP.CD,Libya,LBY,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Liechtenstein,LIE,179478.584827866
GDP per capita (current US$),NY.GDP.PCAP.CD,Lithuania,LTU,16554.9713919032
GDP per capita (current US$),NY.GDP.PCAP.CD,Luxembourg,LUX,119172.741757442
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macao SAR, China",MAC,94004.3898288491
GDP per capita (current US$),NY.GDP.PCAP.CD,"Macedonia, FYR",MKD,5469.21789842179
GDP per capita (current US$),NY.GDP.PCAP.CD,Madagascar,MDG,452.463192574895
GDP per capita (current US$),NY.GDP.PCAP.CD,Malawi,MWI,354.725396088931
GDP per capita (current US$),NY.GDP.PCAP.CD,Malaysia,MYS,11183.9619119992
GDP per capita (current US$),NY.GDP.PCAP.CD,Maldives,MDV,7716.20401546133
GDP per capita (current US$),NY.GDP.PCAP.CD,Mali,MLI,825.572991487261
GDP per capita (current US$),NY.GDP.PCAP.CD,Malta,MLT,26180.9259852411
GDP per capita (current US$),NY.GDP.PCAP.CD,Marshall Islands,MHL,3461.64505274301
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritania,MRT,1326.66880206341
GDP per capita (current US$),NY.GDP.PCAP.CD,Mauritius,MUS,10153.9382184867
GDP per capita (current US$),NY.GDP.PCAP.CD,Mexico,MEX,10452.2776576596
GDP per capita (current US$),NY.GDP.PCAP.CD,"Micronesia, Fed. Sts.",FSM,3057.94356583185
GDP per capita (current US$),NY.GDP.PCAP.CD,Moldova,MDA,2244.76376248334
GDP per capita (current US$),NY.GDP.PCAP.CD,Monaco,MCO,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Mongolia,MNG,4181.5833210635
GDP per capita (current US$),NY.GDP.PCAP.CD,Montenegro,MNE,7378.34528902948
GDP per capita (current US$),NY.GDP.PCAP.CD,Morocco,MAR,3154.51348420947
GDP per capita (current US$),NY.GDP.PCAP.CD,Mozambique,MOZ,623.287114146296
GDP per capita (current US$),NY.GDP.PCAP.CD,Myanmar,MMR,1262.89378167533
GDP per capita (current US$),NY.GDP.PCAP.CD,Namibia,NAM,5421.34395342219
GDP per capita (current US$),NY.GDP.PCAP.CD,Nauru,NRU,9872.63831364996
GDP per capita (current US$),NY.GDP.PCAP.CD,Nepal,NPL,706.238697681072
GDP per capita (current US$),NY.GDP.PCAP.CD,Netherlands,NLD,52157.4068701887
GDP per capita (current US$),NY.GDP.PCAP.CD,New Caledonia,NCL,..
GDP per capita (current US$),NY.GDP.PCAP.CD,New Zealand,NZL,44503.2467325879
GDP per capita (current US$),NY.GDP.PCAP.CD,Nicaragua,NIC,1975.46470748978
GDP per capita (current US$),NY.GDP.PCAP.CD,Niger,NER,430.60464978834
GDP per capita (current US$),NY.GDP.PCAP.CD,Nigeria,NGA,3221.67812819676
GDP per capita (current US$),NY.GDP.PCAP.CD,Northern Mariana Islands,MNP,15348.4614819711
GDP per capita (current US$),NY.GDP.PCAP.CD,Norway,NOR,97005.4985619729
GDP per capita (current US$),NY.GDP.PCAP.CD,Oman,OMN,20458.4522649443
GDP per capita (current US$),NY.GDP.PCAP.CD,Pakistan,PAK,1316.98096583434
GDP per capita (current US$),NY.GDP.PCAP.CD,Palau,PLW,11894.3775481179
GDP per capita (current US$),NY.GDP.PCAP.CD,Panama,PAN,12593.7370420898
GDP per capita (current US$),NY.GDP.PCAP.CD,Papua New Guinea,PNG,2182.71656543065
GDP per capita (current US$),NY.GDP.PCAP.CD,Paraguay,PRY,4712.8227356279
GDP per capita (current US$),NY.GDP.PCAP.CD,Peru,PER,6491.05245028136
GDP per capita (current US$),NY.GDP.PCAP.CD,Philippines,PHL,2842.93835295284
GDP per capita (current US$),NY.GDP.PCAP.CD,Poland,POL,14341.6705004491
GDP per capita (current US$),NY.GDP.PCAP.CD,Portugal,PRT,22077.5361325219
GDP per capita (current US$),NY.GDP.PCAP.CD,Puerto Rico,PRI,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Qatar,QAT,86852.710189198
GDP per capita (current US$),NY.GDP.PCAP.CD,Romania,ROU,10020.2773322992
GDP per capita (current US$),NY.GDP.PCAP.CD,Russian Federation,RUS,14125.9060977801
GDP per capita (current US$),NY.GDP.PCAP.CD,Rwanda,RWA,706.569951658266
GDP per capita (current US$),NY.GDP.PCAP.CD,Samoa,WSM,4178.97336868309
GDP per capita (current US$),NY.GDP.PCAP.CD,San Marino,SMR,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Sao Tome and Principe,STP,1821.87873390297
GDP per capita (current US$),NY.GDP.PCAP.CD,Saudi Arabia,SAU,24575.4030374119
GDP per capita (current US$),NY.GDP.PCAP.CD,Senegal,SEN,1052.44387304468
GDP per capita (current US$),NY.GDP.PCAP.CD,Serbia,SRB,6200.17322102474
GDP per capita (current US$),NY.GDP.PCAP.CD,Seychelles,SYC,15570.7789222605
GDP per capita (current US$),NY.GDP.PCAP.CD,Sierra Leone,SLE,708.439475708292
GDP per capita (current US$),NY.GDP.PCAP.CD,Singapore,SGP,56336.0723407889
GDP per capita (current US$),NY.GDP.PCAP.CD,Sint Maarten (Dutch part),SXM,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovak Republic,SVK,18595.1511139028
GDP per capita (current US$),NY.GDP.PCAP.CD,Slovenia,SVN,24020.6728561283
GDP per capita (current US$),NY.GDP.PCAP.CD,Solomon Islands,SLB,2009.6526224944
GDP per capita (current US$),NY.GDP.PCAP.CD,Somalia,SOM,417.890014337912
GDP per capita (current US$),NY.GDP.PCAP.CD,South Africa,ZAF,6479.625658634
GDP per capita (current US$),NY.GDP.PCAP.CD,South Sudan,SSD,1151.86171519279
GDP per capita (current US$),NY.GDP.PCAP.CD,Spain,ESP,29600.4722482852
GDP per capita (current US$),NY.GDP.PCAP.CD,Sri Lanka,LKA,3820.54099418849
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Kitts and Nevis,KNA,15775.8459440106
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Lucia,LCA,7857.27679601425
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Martin (French part),MAF,..
GDP per capita (current US$),NY.GDP.PCAP.CD,St. Vincent and the Grenadines,VCT,6656.29831482955
GDP per capita (current US$),NY.GDP.PCAP.CD,Sudan,SDN,2176.89802874983
GDP per capita (current US$),NY.GDP.PCAP.CD,Suriname,SUR,9564.40638296649
GDP per capita (current US$),NY.GDP.PCAP.CD,Swaziland,SWZ,3464.0351690292
GDP per capita (current US$),NY.GDP.PCAP.CD,Sweden,SWE,59180.1989776727
GDP per capita (current US$),NY.GDP.PCAP.CD,Switzerland,CHE,85814.5885735953
GDP per capita (current US$),NY.GDP.PCAP.CD,Syrian Arab Republic,SYR,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tajikistan,TJK,1104.45901890381
GDP per capita (current US$),NY.GDP.PCAP.CD,Tanzania,TZA,950.374313843269
GDP per capita (current US$),NY.GDP.PCAP.CD,Thailand,THA,5941.84070966336
GDP per capita (current US$),NY.GDP.PCAP.CD,Timor-Leste,TLS,1153.51570809704
GDP per capita (current US$),NY.GDP.PCAP.CD,Togo,TGO,620.131848879102
GDP per capita (current US$),NY.GDP.PCAP.CD,Tonga,TON,4192.34975784769
GDP per capita (current US$),NY.GDP.PCAP.CD,Trinidad and Tobago,TTO,19325.2428277344
GDP per capita (current US$),NY.GDP.PCAP.CD,Tunisia,TUN,4271.6817023764
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkey,TUR,12127.2252150798
GDP per capita (current US$),NY.GDP.PCAP.CD,Turkmenistan,TKM,7962.36582439665
GDP per capita (current US$),NY.GDP.PCAP.CD,Turks and Caicos Islands,TCA,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Tuvalu,TUV,3415.81315754314
GDP per capita (current US$),NY.GDP.PCAP.CD,Uganda,UGA,719.172669004317
GDP per capita (current US$),NY.GDP.PCAP.CD,Ukraine,UKR,3104.65829575449
GDP per capita (current US$),NY.GDP.PCAP.CD,United Arab Emirates,ARE,44449.7403487138
GDP per capita (current US$),NY.GDP.PCAP.CD,United Kingdom,GBR,46412.1172713997
GDP per capita (current US$),NY.GDP.PCAP.CD,United States,USA,54598.5506887519
GDP per capita (current US$),NY.GDP.PCAP.CD,Uruguay,URY,16737.8982699805
GDP per capita (current US$),NY.GDP.PCAP.CD,Uzbekistan,UZB,2050.44841384558
GDP per capita (current US$),NY.GDP.PCAP.CD,Vanuatu,VUT,3148.3651032298
GDP per capita (current US$),NY.GDP.PCAP.CD,"Venezuela, RB",VEN,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Vietnam,VNM,2052.31908380089
GDP per capita (current US$),NY.GDP.PCAP.CD,Virgin Islands (U.S.),VIR,34789.2867428242
GDP per capita (current US$),NY.GDP.PCAP.CD,West Bank and Gaza,PSE,2960.77800405245
GDP per capita (current US$),NY.GDP.PCAP.CD,"Yemen, Rep.",YEM,1647.03365674887
GDP per capita (current US$),NY.GDP.PCAP.CD,Zambia,ZMB,1738.08820161939
GDP per capita (current US$),NY.GDP.PCAP.CD,Zimbabwe,ZWE,1027.40746219992
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Afghanistan,AFG,-43510167.3
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Albania,ALB,-1073712638.9399
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Algeria,DZA,-1521891729.2915
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,American Samoa,ASM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Andorra,AND,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Angola,AGO,2331384328.74073
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Antigua and Barbuda,ATG,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Argentina,ARG,-3144794108.85981
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Armenia,ARM,-388308435.175022
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Aruba,ABW,-237877094.972067
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Australia,AUS,-40313263589.163
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Austria,AUT,-2589378870.77124
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Azerbaijan,AZE,-2443393000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Bahamas, The",BHS,-251277428.82
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bahrain,BHR,-1037234042.55319
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bangladesh,BGD,-2497421015.99741
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Barbados,BRB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Belarus,BLR,-1788600000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Belgium,BEL,7408952889.12945
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Belize,BLZ,-138362416.53291
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Benin,BEN,-387942352.65048
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bermuda,BMU,123143745.411753
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bhutan,BTN,-28951712.7840704
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bolivia,BOL,-689679405.958478
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bosnia and Herzegovina,BIH,-514674470.469031
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Botswana,BWA,-403817288.645555
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Brazil,BRA,-70855294612.12
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,British Virgin Islands,VGB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Brunei Darussalam,BRN,-573906641.326341
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Bulgaria,BGR,-1185180000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burkina Faso,BFA,-287367926.832935
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Burundi,BDI,-81719783.795899
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cabo Verde,CPV,-167827379.90038
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cambodia,KHM,-1698435642.78475
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cameroon,CMR,-736660567.989528
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Canada,CAN,957472292.976395
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cayman Islands,CYM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Central African Republic,CAF,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Chad,TCD,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Channel Islands,CHI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Chile,CHL,-11211169927.5774
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,China,CHN,-144967626758.575
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Colombia,COL,-12264186322.5951
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Comoros,COM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Dem. Rep.",COD,-1499572152.51732
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Congo, Rep.",COG,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Costa Rica,CRI,-2851004040.69736
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cote d'Ivoire,CIV,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Croatia,HRV,-1743193381.59277
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cuba,CUB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Curacao,CUW,-25452513.9664804
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Cyprus,CYP,-1638538250.74289
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Czech Republic,CZE,-4014433931.45838
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Denmark,DNK,3732464397.12259
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Djibouti,DJI,-152998382.294329
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Dominica,DMA,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Dominican Republic,DOM,-2208500000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ecuador,ECU,-771822946.091118
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Egypt, Arab Rep.",EGY,-4530500000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,El Salvador,SLV,-311066400.52993
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Equatorial Guinea,GNQ,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eritrea,ERI,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Estonia,EST,-763249727.587253
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ethiopia,ETH,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Faroe Islands,FRO,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Fiji,FJI,-309643346.477078
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Finland,FIN,-17409938227.395
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,France,FRA,47836648621.9404
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,French Polynesia,PYF,-14705428.7321816
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gabon,GAB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Gambia, The",GMB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Georgia,GEO,-1343105181.47
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Germany,DEU,96604924660.6349
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ghana,GHA,-3356989444.44444
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gibraltar,GIB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Greece,GRC,318538897.17211
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Greenland,GRL,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Grenada,GRD,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guam,GUM,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guatemala,GTM,-1282466352.42681
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea,GIN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea-Bissau,GNB,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guyana,GUY,-237750048.55
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Haiti,HTI,-99000000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Honduras,HND,-1119981468.83518
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Hong Kong SAR, China",HKG,11044480660.8315
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Hungary,HUN,-3676694326.20739
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Iceland,ISL,-745446300.960771
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,India,IND,-22890162761.0214
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Indonesia,IDN,-14733198282.6051
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Iran, Islamic Rep.",IRN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Iraq,IRQ,-4540300000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ireland,IRL,11685685363.6981
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Isle of Man,IMN,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Israel,ISR,-3070800000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Italy,ITA,3380852442.68466
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Jamaica,JAM,-584293844.537048
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Japan,JPN,118172189795.213
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Jordan,JOR,-1925923943.66197
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kazakhstan,KAZ,-4767100366.17393
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kenya,KEN,-1022812634.54099
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kiribati,KIR,-400038.462565142
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Korea, Dem. People’s Rep.",PRK,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Korea, Rep.",KOR,18765600000
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kosovo,XKX,-164301885.282988
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kuwait,KWT,12622103205.462
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kyrgyz Republic,KGZ,-235378500
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lao PDR,LAO,-913243369.807065
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Latvia,LVA,-493053255.961645
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lebanon,LBN,-1693067945.31846
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lesotho,LSO,-94459059.3645602
